6, -4, 302
28, 0, 292
50, 0, 288
68, 0, 298
62, 0, 288
64, 0, 296
42, 14, 296
18, 4, 292
4, 2, 298
-26, -10, 294
-38, -4, 310
-42, -4, 306
-20, -8, 296
4, 0, 292
28, 6, 282
46, 12, 280
52, 6, 276
64, 16, 286
44, 16, 284
42, 12, 292
8, 0, 296
4, -12, 306
-20, -6, 292
-6, 0, 290
-14, -6, 302
12, -4, 296
24, -14, 290
48, 0, 292
46, 0, 280
52, 2, 280
28, 0, 292
34, -4, 286
6, 0, 290
42, -6, 300
36, -6, 302
12, 0, 296
0, 4, 304
-8, 22, 304
-8, 16, 296
6, 0, 280
26, 6, 284
24, 8, 290
30, 16, 292
26, 8, 298
18, 10, 286
10, 4, 300
2, 8, 308
-4, 4, 314
16, 6, 308
18, 8, 290
38, -18, 302
48, -30, 286
62, -12, 294
62, -12, 294
50, -8, 282
50, -8, 282
40, 6, 294
40, 6, 294
40, 6, 294
8, 2, 296
2, -6, 290
-10, -14, 300
-8, -4, 296
-20, 32, 302
0, 26, 288
4, 0, 290
22, -8, 288
20, 0, 286
24, 12, 280
20, 0, 284
18, 0, 282
12, -16, 292
0, 0, 294
4, 0, 290
2, 14, 292
12, 0, 288
26, -12, 296
34, 12, 294
28, -16, 292
34, -20, 280
16, -38, 296
18, 8, 294
4, 24, 286
-6, 28, 278
-36, 8, 294
-20, -12, 294
-10, -14, 298
-8, 26, 288
0, 40, 294
14, 18, 282
30, -32, 292
50, -38, 292
44, -18, 306
16, 40, 292
16, 20, 280
0, 4, 306
16, -40, 300
0, -24, 296
2, 6, 300
0, 24, 300
12, 2, 304
18, -12, 276
22, -12, 286
2, 0, 282
-14, 24, 294
-42, 22, 280
-28, 16, 296
-18, -8, 286
10, 8, 288
22, 14, 284
40, 14, 286
52, -8, 286
64, -16, 286
54, -4, 286
40, 0, 274
24, 4, 292
2, 0, 294
0, -14, 300
0, -8, 288
0, 0, 292
-8, 2, 286
8, -6, 300
12, -8, 288
26, 0, 292
0, 8, 286
-14, 8, 294
-30, 26, 298
-8, 14, 300
2, 18, 290
12, 10, 302
22, 14, 290
52, -8, 298
66, 0, 286
68, -16, 294
68, 2, 288
62, -4, 286
