-58, 96, 290
24, 70, 276
76, 18, 296
134, -12, 310
162, -26, 296
210, -26, 278
190, -60, 304
152, -66, 302
132, -104, 298
76, -124, 300
10, -80, 306
-92, -60, 282
-80, -18, 290
-132, 30, 294
-154, 78, 258
-136, 120, 268
-140, 150, 270
-132, 162, 270
-54, 150, 274
-20, 132, 280
20, 108, 284
72, 88, 286
104, 8, 286
130, -16, 296
140, -64, 292
146, -76, 294
144, -110, 302
120, -110, 288
70, -132, 278
42, -162, 286
-34, -94, 288
-60, -70, 292
-80, -32, 280
-104, 0, 278
-98, 30, 298
-122, 40, 294
-74, 28, 298
4, 4, 322
64, 36, 348
112, 74, 326
144, 74, 320
112, 50, 318
110, -4, 312
104, -50, 320
64, -66, 342
8, -44, 296
-46, -50, 306
-48, -22, 312
-48, -100, 282
-42, -96, 290
-58, -64, 296
0, -34, 278
0, 0, 306
0, 0, 306
40, 0, 298
40, 0, 298
48, 32, 294
48, 32, 294
48, 32, 294
60, 60, 292
72, 50, 282
100, 24, 290
60, 42, 300
56, 68, 280
36, 50, 284
-20, 18, 274
-32, -8, 274
-12, -38, 266
-54, -40, 272
-30, -40, 260
-36, -44, 278
-22, -72, 280
4, -32, 290
16, 24, 298
14, 64, 306
26, 44, 294
64, 32, 318
64, 50, 310
64, 66, 306
80, 112, 294
42, 118, 296
40, 50, 280
42, 12, 296
-20, -6, 280
-16, 0, 266
-44, -4, 270
-90, -8, 280
-44, -78, 278
-26, -100, 304
-24, -72, 298
-4, -14, 298
28, -26, 312
18, -12, 324
24, -24, 314
62, 0, 346
26, 26, 332
78, 12, 318
62, 2, 330
58, -6, 300
40, -18, 288
22, 0, 294
8, 4, 286
28, -50, 286
2, -10, 284
22, -40, 272
22, 0, 260
46, -14, 272
54, -36, 268
64, 0, 294
54, 6, 278
54, 12, 276
-16, 30, 280
18, 68, 298
42, 50, 284
34, 36, 284
8, 44, 280
44, 12, 282
22, 34, 276
20, 4, 272
6, -8, 270
-4, -18, 278
-32, -24, 280
-14, -18, 290
-24, -42, 300
-70, -18, 312
-18, 18, 312
-34, 68, 316
-22, 70, 304
0, 52, 306
12, 82, 322
-6, 90, 310
40, 82, 308
12, 64, 306
14, 34, 308
60, 22, 298
46, 18, 308
10, 4, 280
22, -44, 276
-10, -66, 294
-34, -104, 282
-22, -108, 288
-4, -62, 300
