-34, 24, 252
-8, 34, 252
-24, 50, 252
4, 42, 266
-14, 52, 266
6, 102, 282
-8, 106, 288
58, 56, 286
74, -8, 302
72, -14, 302
110, -16, 284
94, -28, 288
46, 0, 276
26, -4, 278
-4, -12, 270
-62, -26, 278
-144, -8, 286
-160, 22, 280
-164, 40, 278
-140, 38, 292
-104, 8, 300
-16, 48, 300
8, 88, 318
36, 92, 304
80, 0, 310
126, -56, 316
156, -16, 324
178, 8, 316
192, 0, 310
140, -66, 298
140, -160, 304
92, -144, 286
86, -90, 280
-160, -18, 294
-162, 22, 278
-124, 22, 292
-132, 6, 292
-68, -16, 280
34, 8, 290
44, -26, 296
96, 38, 290
154, 40, 304
130, 18, 320
112, 0, 322
98, -50, 322
74, -16, 348
114, 42, 300
88, -36, 316
32, -62, 284
64, -82, 272
68, -38, 284
44, -38, 270
4, -26, 262
4, -26, 262
4, -26, 262
-24, -16, 266
-24, -16, 266
-24, -16, 266
-40, 18, 250
-40, 18, 250
-48, 24, 260
-58, 52, 258
-52, 34, 282
-12, 78, 286
0, 60, 294
20, 72, 280
28, 64, 290
70, 74, 294
80, 48, 304
84, -10, 298
54, -30, 306
54, 18, 286
42, 24, 300
2, -38, 304
6, -66, 304
48, -128, 310
10, -66, 308
10, -18, 298
24, -10, 310
4, -14, 310
38, 0, 306
50, 16, 298
0, 56, 300
0, 70, 274
-38, 32, 292
-72, 50, 274
-50, 0, 272
-72, -18, 282
-88, 38, 280
-56, 26, 274
-38, 4, 292
-54, -50, 294
-20, -16, 292
-12, 12, 308
-24, 34, 310
0, 20, 306
54, 20, 326
86, 0, 320
132, -50, 308
92, -16, 326
160, -12, 312
128, -26, 296
112, 0, 282
68, 2, 278
38, -44, 266
0, -54, 258
0, -26, 248
-20, -22, 256
-44, 26, 244
-26, 56, 246
-44, 64, 242
-64, 32, 262
-28, 12, 266
0, 6, 264
32, 12, 290
108, 26, 294
66, 46, 304
66, 64, 294
66, 32, 300
46, 6, 316
28, -12, 324
18, -18, 312
16, -16, 340
-20, -52, 312
-12, -64, 298
-6, -72, 312
-18, -42, 324
12, -30, 304
-6, -10, 320
0, 6, 304
10, -26, 304
-14, 24, 310
-34, 64, 290
-14, 60, 294
6, 0, 294
58, -48, 290
96, 2, 278
32, 88, 276
6, 60, 246
6, -28, 256
-44, -80, 286
-70, -30, 276
-88, -26, 274
-98, 0, 296
-98, 0, 286
-30, -16, 312
2, 0, 308
26, 10, 288
48, 50, 302
100, 26, 312
128, 22, 310
152, 42, 320
98, 82, 302
102, 50, 286
70, 38, 288
64, 16, 280
34, -26, 284
6, -28, 274
0, 4, 278
10, 0, 262
-8, -48, 276
-28, -82, 268
4, -46, 256
-40, 24, 260
-50, 52, 264
-62, 0, 278
-48, 40, 310
-38, 54, 294
0, 86, 312
-22, 58, 320
22, 42, 328
100, 22, 314
116, 0, 330
130, 0, 320
144, -16, 314
88, -44, 320
116, -28, 292
22, -94, 304
-56, -76, 298
-84, -60, 300
-110, -62, 312
-110, -52, 306
-124, -40, 294
-54, -16, 288
-40, 30, 298
6, 46, 272
36, 10, 304
48, 14, 302
66, 28, 296
98, 54, 308
86, 64, 326
64, 0, 284
38, -52, 294
40, -18, 284
44, -12, 278
6, -12, 284
-26, -28, 272
-32, -30, 260
-40, -64, 272
-42, -8, 262
-20, 34, 284
-8, 86, 282
6, 86, 288
32, 54, 298
34, 96, 310
50, 108, 298
98, 92, 294
84, 38, 290
118, -4, 278
110, 8, 274
84, 0, 266
14, -56, 266
-30, -70, 264
-64, -48, 274
-80, -52, 246
-90, -46, 274
-116, -44, 286
-70, -26, 288
-32, -6, 320
-10, 36, 326
38, 64, 332
100, 78, 334
106, 70, 336
140, 96, 320
108, 56, 332
104, 30, 324
94, 2, 310
72, -24, 308
6, -64, 288
4, -86, 268
-12, -116, 274
-80, -122, 256
-104, -128, 254
-112, -86, 274
-124, -52, 286
-70, -18, 286
-40, 8, 320
40, 12, 296
120, 36, 310
116, 110, 310
140, 78, 286
136, 52, 304
120, 38, 298
72, 62, 294
10, 74, 278
-26, 34, 268
-74, -54, 266
-82, -96, 270
-96, -64, 266
-80, 2, 270
-64, 0, 276
-18, -32, 286
26, -36, 294
52, 24, 312
58, 86, 306
74, 108, 304
56, 92, 304
66, 62, 322
88, 62, 298
50, 62, 304
0, 48, 284
0, 44, 278
6, 0, 276
-4, -72, 268
6, -82, 262
-34, -52, 286
-48, -26, 278
-26, -42, 274
-38, -88, 306
-24, -72, 294
10, -18, 320
0, 34, 324
10, 22, 334
32, 0, 334
88, 8, 326
78, 54, 312
128, 20, 302
76, 42, 312
88, 12, 298
22, -6, 282
-18, 18, 310
-62, 0, 276
-56, -48, 292
-34, -80, 298
14, -64, 266
18, -70, 274
14, -26, 270
70, -12, 272
80, 22, 278
102, 26, 286
104, 24, 294
72, 26, 294
54, 54, 280
34, 50, 282
-4, 34, 280
-36, 62, 280
-8, 46, 274
-16, 20, 278
-36, -14, 274
-54, 0, 266
-60, 24, 276
-64, 22, 268
-40, 4, 292
-56, 12, 310
-56, 16, 308
-18, 38, 306
-20, 72, 316
0, 72, 308
60, 76, 328
78, 22, 320
112, 64, 330
124, 64, 308
94, 72, 302
78, 10, 290
72, -58, 288
16, -104, 292
-10, -58, 282
-56, -30, 284
-122, -48, 278
-98, -88, 284
-78, -118, 296
-44, -52, 298
-22, -18, 270
38, -14, 296
42, -28, 304
114, 2, 302
102, 38, 306
92, 52, 306
110, 0, 304
120, -20, 332
98, -14, 300
96, -24, 280
32, -20, 280
-12, -16, 274
-12, -64, 266
-60, -62, 276
-44, -48, 272
-66, 22, 256
-30, 26, 268
-44, 4, 272
-14, 0, 284
28, 62, 298
66, 66, 296
72, 92, 294
98, 36, 316
62, 46, 306
94, 8, 310
52, -16, 288
40, -4, 296
14, 20, 286
-54, 2, 286
-58, -26, 268
-106, -6, 288
-144, 2, 280
-120, 0, 286
-92, 16, 300
-74, 28, 318
-24, 96, 310
2, 76, 314
6, 82, 328
88, 100, 320
90, 118, 324
78, 94, 318
132, 32, 304
94, -38, 306
92, -36, 314
84, -32, 296
36, -64, 268
-38, -128, 278
-8, -128, 270
-32, -160, 292
-34, -88, 284
-48, -64, 278
-64, -8, 302
-24, -14, 286
34, -20, 290
58, 0, 318
50, 38, 282
96, 64, 294
88, 66, 300
76, 40, 298
46, 14, 296
18, 18, 302
36, 34, 282
0, 0, 282
10, -42, 276
24, -52, 274
64, -44, 276
48, -52, 278
38, -56, 274
34, -64, 282
18, -14, 300
36, 76, 286
2, 54, 302
-12, 56, 314
-6, 42, 304
0, 48, 302
0, 42, 292
-6, 82, 278
6, 64, 304
12, 72, 290
30, 44, 292
10, 0, 286
0, 38, 294
24, 12, 286
-16, 10, 290
-40, -16, 292
-58, -18, 288
-94, 18, 316
-80, 50, 294
-62, 12, 308
-72, 20, 304
0, 20, 300
58, 16, 302
92, 24, 320
64, -4, 294
146, -18, 292
84, -26, 294
68, -38, 288
44, -60, 294
14, -70, 310
0, -52, 298
22, -92, 300
-36, -64, 288
0, -70, 278
34, -10, 258
44, -20, 256
96, 6, 262
92, 8, 302
80, 68, 282
30, 66, 260
18, 60, 272
0, 66, 276
14, 58, 292
2, 38, 310
32, 62, 300
30, 44, 290
34, 62, 274
60, 44, 276
44, -72, 272
16, -100, 286
12, -72, 290
-12, -36, 282
