-44, 18, 286
-44, -24, 286
-8, -48, 302
-8, -8, 312
-24, 40, 314
-26, 44, 288
14, 14, 302
32, -4, 320
50, 32, 312
64, 58, 302
96, 32, 308
86, 0, 322
66, -30, 314
104, -24, 302
88, -8, 292
34, -8, 286
24, -72, 266
30, -60, 264
46, -42, 270
18, -12, 262
-8, -26, 254
2, -38, 244
-6, 0, 252
-40, 56, 238
-62, 56, 244
-52, 34, 256
-58, 40, 272
-64, 58, 272
-52, 84, 274
-50, 94, 280
18, 32, 282
42, 2, 298
74, 22, 288
-48, 6, 284
-50, 0, 286
-64, 14, 284
-68, 2, 286
-50, 18, 292
0, 0, 302
50, 2, 312
62, 26, 306
80, 34, 304
104, 28, 306
112, -18, 310
102, -16, 318
112, 16, 320
70, 20, 308
44, -56, 314
-8, -68, 314
-14, -68, 306
-62, -24, 306
-70, -20, 300
-64, -16, 306
-64, -16, 306
-52, -60, 292
-52, -60, 292
0, -56, 292
0, -56, 292
0, -56, 292
16, 0, 284
0, 32, 292
20, 2, 292
64, -16, 302
52, 0, 308
30, 72, 296
20, 56, 300
12, -8, 308
24, -24, 320
26, -10, 304
66, 40, 292
70, 34, 272
50, 0, 284
30, -30, 274
16, -16, 272
-18, 28, 284
-34, 32, 282
-44, -22, 290
4, -28, 294
8, -54, 292
50, 0, 298
66, 46, 294
104, 14, 286
112, -44, 284
96, -18, 284
58, 6, 266
32, 0, 268
-18, -6, 268
-40, -4, 276
-50, 22, 284
-58, 24, 270
-94, 16, 284
-68, 4, 280
-26, 10, 290
0, 0, 284
2, 0, 292
32, 34, 306
60, 40, 296
84, 62, 316
70, 50, 328
46, 22, 294
26, 16, 314
40, 4, 314
14, -28, 306
2, -30, 290
-6, -50, 284
12, -16, 286
-14, -44, 298
0, -14, 292
26, -44, 286
10, -6, 282
-22, 16, 286
-12, 26, 290
0, 0, 294
-16, -6, 320
-6, 48, 318
-8, 78, 318
-4, 24, 316
-22, -20, 312
0, -22, 312
30, -30, 312
80, 22, 312
86, -22, 286
96, -58, 296
86, -54, 286
86, -48, 282
26, -10, 280
-12, -14, 306
-14, -44, 298
0, -52, 294
-24, -26, 288
-30, 24, 284
0, 2, 270
-12, 0, 278
10, 12, 274
24, 42, 268
32, 34, 266
8, 24, 276
-8, 14, 264
-8, 18, 280
8, 20, 286
4, 2, 292
12, -10, 304
72, 0, 300
96, 20, 294
94, 12, 294
92, -8, 286
100, -32, 288
126, -26, 292
76, 14, 282
12, 24, 274
-18, -4, 270
-42, 0, 276
-90, -4, 280
-82, 18, 270
-78, 18, 268
-40, 18, 278
-64, 8, 280
-48, 64, 284
-52, 72, 270
-42, 32, 278
-22, -26, 308
0, -12, 312
20, 40, 320
32, 48, 308
50, 36, 310
64, -28, 320
118, 0, 332
132, 0, 320
106, 8, 320
76, 10, 320
88, 10, 316
54, 0, 286
26, -28, 296
12, -24, 288
-26, 8, 270
-66, -12, 296
-84, -36, 280
-112, -50, 272
-94, -56, 278
-80, -26, 286
-74, 38, 302
-26, 0, 296
6, -10, 306
58, -30, 316
80, 26, 304
120, 38, 302
122, 24, 310
128, -14, 320
90, -16, 346
72, -12, 316
54, 20, 312
-6, 0, 306
-36, -14, 296
