90, -78, 280
90, -150, 284
36, -178, 270
-6, -152, 274
-36, -128, 276
-32, -94, 290
-36, -72, 296
-54, -42, 286
-62, 0, 294
-62, 34, 302
-30, 72, 314
34, 88, 308
92, 104, 316
136, 110, 308
150, 86, 304
150, 54, 294
128, 32, 296
110, 8, 292
88, -14, 278
64, -22, 274
64, -24, 282
44, 0, 280
32, 2, 282
4, 4, 284
-4, -10, 284
-12, -44, 280
-18, -48, 282
-18, -36, 280
-8, 0, 284
0, 26, 282
6, 40, 282
6, 38, 282
2, 10, 288
-36, 0, 300
-16, 12, 294
0, 22, 300
20, 14, 288
64, 24, 288
64, 12, 292
66, 2, 280
12, 8, 290
2, 16, 294
0, 14, 294
16, 10, 300
8, -12, 304
0, -18, 294
-4, -14, 294
16, 0, 288
34, 0, 296
56, 0, 292
54, -8, 278
46, -6, 284
8, 6, 294
8, 6, 294
8, 6, 294
-18, 6, 308
-18, 6, 308
-24, 12, 298
-24, 12, 298
-24, 12, 298
-8, 12, 300
-20, 2, 310
-32, 0, 304
-42, 0, 294
-22, 8, 294
12, 16, 298
32, 0, 294
50, 0, 280
62, 0, 292
64, 2, 284
64, 4, 280
58, 0, 288
52, -12, 286
34, -10, 298
4, -8, 290
-14, -12, 294
-28, -6, 290
-20, 0, 294
0, 0, 288
6, 6, 294
14, 4, 288
32, 12, 290
30, 12, 286
30, 20, 288
14, 0, 290
18, 2, 300
0, 6, 292
-8, 8, 308
-4, -6, 296
12, -18, 298
34, -16, 296
38, -22, 304
40, -8, 290
34, 0, 296
56, 0, 302
72, 0, 278
70, -6, 290
30, 2, 294
-10, 4, 294
-42, 12, 320
-46, 8, 306
-24, 16, 294
-12, 4, 296
0, 14, 288
14, 14, 280
26, 4, 284
40, -8, 292
48, 8, 286
40, 12, 286
34, 10, 282
42, -4, 292
24, -16, 286
0, -8, 294
-12, 2, 296
4, 0, 302
14, 0, 294
20, -14, 288
12, -6, 292
30, 0, 284
18, 6, 282
28, 12, 286
14, 10, 284
6, 22, 288
0, 24, 290
-16, 10, 282
-30, 4, 294
-16, 0, 292
8, 0, 296
38, 10, 294
32, 0, 296
46, 0, 294
60, 2, 280
56, 0, 286
36, -8, 290
8, 0, 288
14, 0, 296
20, -12, 292
-6, -6, 298
-12, 0, 294
-36, 8, 288
-32, 4, 286
-14, 4, 292
-14, -4, 288
2, 8, 280
22, 10, 280
44, 10, 280
52, 8, 276
58, 4, 274
46, 8, 288
36, 6, 286
6, -4, 300
0, -8, 302
4, 0, 298
10, 14, 294
20, 0, 288
28, 0, 312
38, -6, 290
32, 4, 286
32, 18, 296
8, 10, 284
6, 6, 274
-16, 10, 294
-36, 2, 294
-56, 4, 294
-36, 14, 300
-10, 0, 300
0, 6, 292
14, 0, 294
32, 0, 294
58, -4, 288
64, 0, 288
56, 0, 290
48, 2, 290
42, 0, 280
30, -6, 294
0, -6, 298
-16, 0, 300
-36, 0, 294
-40, 0, 290
-28, 0, 296
0, 0, 284
16, 6, 294
44, 14, 290
46, 22, 272
48, 18, 280
46, 20, 288
24, 12, 300
14, 16, 288
6, 16, 300
6, 0, 298
0, 2, 308
8, 0, 292
20, 4, 290
56, -8, 288
60, -16, 294
58, -4, 286
26, 2, 294
18, 4, 282
8, 6, 280
-6, 4, 292
-46, 14, 294
-46, 12, 298
-36, 12, 300
0, 2, 296
-6, -14, 298
0, 2, 292
14, 16, 292
60, 14, 286
76, 2, 282
68, 0, 284
48, 0, 288
32, 8, 298
30, 0, 302
20, -4, 294
-8, 0, 300
-26, 6, 298
-46, -8, 290
-14, -8, 292
16, 0, 302
34, 14, 290
42, 16, 294
40, 12, 274
38, 14, 288
34, 18, 288
22, 14, 294
0, 6, 296
0, 0, 294
-16, 0, 298
-14, -6, 296
0, -6, 294
26, -10, 292
36, -8, 290
62, -8, 294
52, -8, 290
52, -8, 274
30, -6, 284
8, 0, 292
-14, 4, 294
-26, 0, 298
-40, 6, 300
-44, 6, 304
-32, 2, 308
-8, 10, 294
18, 16, 290
26, 6, 292
46, 8, 290
64, 12, 290
62, 0, 290
74, 6, 268
44, 0, 288
18, 0, 292
0, -4, 294
-8, -6, 290
-36, -12, 290
-10, -14, 302
8, -8, 290
30, 0, 280
42, 0, 280
44, 0, 286
56, 6, 276
32, 6, 288
18, 16, 290
-18, 0, 288
-16, 0, 292
-32, -4, 296
-32, 0, 296
-20, 0, 296
4, -4, 290
34, -4, 288
50, 2, 286
44, 0, 286
54, -4, 278
56, 4, 298
44, 0, 294
10, 4, 304
0, 6, 306
-26, 0, 286
-22, 0, 302
-24, -6, 304
-42, 0, 302
-18, 10, 296
6, 16, 304
32, 0, 292
46, 2, 292
58, 4, 284
56, 16, 280
64, 6, 282
54, -10, 282
38, 0, 288
12, 0, 288
-14, 0, 300
-20, -10, 300
-16, -14, 294
8, -14, 298
12, -12, 282
50, 0, 288
48, 4, 288
38, 10, 280
32, 24, 288
26, 28, 280
10, 4, 292
0, 0, 296
-10, -8, 308
-38, 22, 302
-30, 22, 306
6, 6, 292
36, -10, 300
58, -18, 300
52, -16, 316
40, -8, 302
66, 2, 318
64, 6, 288
54, 2, 286
24, 6, 294
-12, 4, 296
-28, 0, 300
-36, -10, 304
-46, -8, 302
-32, 0, 296
6, 8, 288
30, 14, 290
42, 8, 282
