16, 6, 290
16, 8, 294
20, 8, 298
20, 4, 292
10, 10, 306
26, 0, 304
16, 0, 288
14, 0, 302
24, 6, 302
12, 0, 296
14, 2, 302
12, 4, 286
12, 0, 298
14, 2, 296
14, 0, 294
14, 0, 296
16, 0, 298
14, 0, 294
12, 4, 294
14, 2, 294
10, 0, 294
18, 0, 296
14, 8, 298
12, 2, 294
16, 0, 294
12, 2, 286
12, 0, 292
10, 0, 292
14, 0, 286
14, 4, 290
12, 6, 292
12, 2, 288
12, 4, 298
14, 0, 298
14, 6, 302
18, 10, 296
14, 10, 290
12, 2, 294
16, 4, 298
8, 6, 298
20, 0, 294
6, 10, 296
14, 2, 300
12, 6, 310
18, 0, 296
16, 6, 294
20, 6, 306
20, 2, 300
16, 6, 296
14, 0, 292
22, 0, 300
24, 8, 292
24, 8, 292
18, 0, 296
18, 0, 296
16, 0, 292
16, 0, 292
16, 0, 292
14, 2, 296
14, 2, 296
14, 0, 298
16, 0, 290
14, 2, 292
12, 4, 288
14, 0, 298
14, 0, 298
14, 0, 290
14, 4, 292
14, 0, 298
16, 0, 298
12, 0, 290
16, 2, 290
14, 0, 296
16, 0, 300
16, 2, 294
16, 0, 298
12, 0, 294
16, 0, 300
14, 0, 286
12, 4, 296
14, 0, 294
12, 2, 292
10, 6, 294
10, 2, 292
14, 2, 296
14, 2, 294
12, 0, 298
16, 0, 292
12, 0, 288
14, 0, 294
10, 0, 294
12, 2, 298
16, 0, 292
12, 8, 296
16, 0, 294
20, 6, 306
16, 0, 302
12, 6, 300
26, 4, 298
18, 2, 296
16, 12, 300
16, 2, 300
10, 6, 294
14, 0, 298
18, 0, 298
18, 0, 298
10, 0, 296
12, 2, 292
12, 2, 290
12, 0, 288
10, 0, 298
10, 0, 294
12, 0, 290
8, 4, 286
14, 0, 292
12, 4, 290
14, 6, 302
14, 4, 296
14, 0, 300
12, 6, 294
8, 2, 294
14, 8, 290
14, 2, 302
18, 2, 296
12, 0, 292
20, 4, 306
14, 0, 292
10, 4, 296
10, 6, 304
16, 0, 294
20, 8, 298
22, 4, 302
18, 0, 292
14, 0, 296
14, 2, 298
14, 0, 296
12, 4, 298
18, 0, 292
12, 4, 296
12, 2, 290
12, 0, 296
14, 0, 294
12, 0, 292
10, 0, 292
10, 0, 292
10, 0, 288
10, 0, 288
14, 2, 292
14, 4, 296
16, 2, 296
16, 0, 290
10, 4, 292
18, 8, 292
26, 6, 296
14, 6, 298
14, 16, 308
12, 4, 298
12, 6, 306
14, 4, 292
14, 2, 296
14, 6, 294
14, 2, 298
8, 4, 292
12, 0, 290
14, 0, 294
18, 0, 298
14, 6, 290
